retention_in_hour,count
0, 213583
1, 148924
2, 305994
3, 254019
4, 10302498
5, 10084941
6, 7475746
7, 5446681
8, 12587233
9, 882370
10, 58695
11, 72942
12, 89397
13, 112579
14, 146527
15, 81953
16, 100979
17, 84374
18, 80570
19, 64142
20, 170911
21, 101343
22, 95569
23, 39667
24, 595975
25, 2764
26, 123599
27, 42989
28, 192585
29, 10267
30, 3124
31, 9963
32, 4007
33, 776
34, 910
35, 151
36, 295
37, 70
38, 26100
39, 505
40, 599
41, 293
42, 1599
43, 3101
44, 5476
45, 2646
46, 7754
47, 3381
48, 219306
49, 377
50, 2567
51, 212
52, 471
53, 8002
54, 2421
55, 985
56, 4458
57, 1101
58, 1090
59, 13372
60, 6148
61, 7671
62, 63740
63, 66400
64, 64235
65, 56204
66, 42752
67, 14745
68, 25917
69, 12377
70, 22063
71, 11489
72, 1545
73, 111
74, 97003
75, 112
76, 185876
77, 1210
78, 98
79, 655
80, 316
81, 3536
82, 7492
83, 20701
84, 9780
85, 8872
86, 63687
87, 66784
88, 93850
89, 66245
90, 58661
91, 28701
92, 43910
93, 19643
94, 28360
95, 23374
96, 42865
97, 50833
98, 150077
99, 51279
100, 196253
101, 3307
102, 116
103, 917
104, 267
105, 494
106, 388
107, 13101
108, 5975
109, 7403
110, 37886
111, 70016
112, 85092
113, 115398
114, 89894
115, 21236
116, 26374
117, 12614
118, 29568
119, 30205
120, 907
121, 17296
122, 972192
123, 1358476
124, 578155
125, 110819
126, 354689
127, 145919
128, 106971
129, 5501
130, 395
131, 13037
132, 19247
133, 59854
134, 55313
135, 90201
136, 95139
137, 120003
138, 111323
139, 58927
140, 28636
141, 11946
142, 21915
143, 12547
144, 1127
145, 203
146, 8285400
147, 7121569
148, 7263192
149, 6098972
150, 7403987
151, 10166492
152, 19
153, 2910
154, 7151
155, 36461
156, 5134
157, 1573
158, 67
159, 1407
160, 30206
161, 9472
162, 13070
163, 12872
164, 4603
165, 7170
166, 26666
167, 12986
